,code_ligne,variante,stop_1,stop_2,distance,distance_m
2158,061b,2,6053,6054B,0.0,234.23588538053596
2159,061b,2,6054B,6055,0.0,287.75762370438366
2160,061b,2,6055,6056,0.0,331.76045575083236
2161,061b,2,6056,6190,0.0,364.62743999869537
2162,061b,2,6190,9296,0.0,134.63792184967565
2163,061b,2,9296,6058,0.0,220.05681084665386
2164,061b,2,6058,6059,0.0,233.98504225697846
2165,061b,2,6059,6060,0.0,214.1051143714227
2166,061b,2,6060,6061,0.0,342.53904886888444
2167,061b,2,6061,6062,0.0,309.97419247414774
2168,061b,2,6062,3313,0.0,195.0
2169,061b,2,3313,6436,0.0,195.97193676646665
2170,061b,2,6436,1988,0.0,620.9452471836788
2171,061b,2,1988,1900,0.0,490.0132651265678
2172,062t,1,3335F,3330F,0.0,291.7593700294865
2173,062t,1,3330F,3317,0.0,760.3420283004222
2174,062t,1,3317,5042,0.0,632.3606565876786
2175,062t,1,5042,5874F,0.0,611.4253838368178
2176,062t,1,5874F,5275F,0.0,489.6294517285495
2177,062t,1,5275F,5274F,0.0,789.6150961069577
2178,062t,1,5274F,5308F,0.0,510.360656790862
2179,062t,1,5308F,2241G,0.0,182.33211456021672
2180,062t,1,2241G,6258,0.0,368.41959774148825
2181,062t,1,6258,3308F,0.0,516.5471904869873
2182,062t,1,3308F,3309F,0.0,459.0642656535139
2183,062t,1,3309F,6419F,0.0,530.9736339970187
2184,062t,1,6419F,6260F,0.0,219.16432191394657
2185,062t,1,6260F,2726F,0.0,402.6164427839479
2186,062t,1,2726F,6179,0.0,483.8202145425509
2187,062t,1,6179,2537F,0.0,270.4958410031474
2188,062t,1,2537F,2879F,0.0,345.469246098694
2189,062t,1,2879F,6174F,0.0,465.98819727542457
2190,062t,1,6174F,6171,0.0,311.44823004794875
2191,062t,1,6171,4118F,0.0,219.03652663425797
2192,062t,1,4118F,6172,0.0,336.7625276066207
2193,062t,1,6172,6552,0.0,339.21232288936676
2194,062t,1,6552,6553,0.0,240.10414407085938
2195,062t,1,6553,6502,0.0,121.70866854912184
2196,062t,2,6502,6501,0.0,147.59742545180114
2197,062t,2,6501,6505,0.0,243.74166652421167
2198,062t,2,6505,6504,0.0,276.14670014323906
2199,062t,2,6504,4119F,0.0,406.11574704756276
2200,062t,2,4119F,6100,0.0,228.01973598791838
2201,062t,2,6100,6122,0.0,200.09247861926244
2202,062t,2,6122,2878F,0.0,549.5862079783299
2203,062t,2,2878F,2543F,0.0,355.7934794231058
2204,062t,2,2543F,6178,0.0,195.49424543960367
2205,062t,2,6178,2720F,0.0,579.5731187693232
2206,062t,2,2720F,6201F,0.0,379.17829579236695
2207,062t,2,6201F,6202,0.0,215.79383679800307
2208,062t,2,6202,6203F,0.0,439.27326347047347
2209,062t,2,6203F,3360F,0.0,548.5471720827662
2210,062t,2,3360F,6204,0.0,504.38576506479643
2211,062t,2,6204,2242F,0.0,421.16505078175703
2212,062t,2,2242F,5354H,0.0,205.35335400231475
2213,062t,2,5354H,5279F,0.0,477.60339194775406
2214,062t,2,5279F,5278F,0.0,699.217419691472
2215,062t,2,5278F,5277F,0.0,642.221145712285
2216,062t,2,5277F,5039,0.0,682.215508472213
2217,062t,2,5039,3321,0.0,621.7861368670099
2218,062t,2,3321,3337F,0.0,701.3650975062845
2219,062t,2,3337F,3334F,0.0,274.40116617827994
2220,063b,1,6445,3072,0.0,338.3858744096745
2221,063b,1,3072,3353,0.0,173.92527130926086
2222,063b,1,3353,3354,0.0,307.46707140765494
2223,063b,1,3354,1508,0.0,147.05441169852742
2224,063b,1,1508,1509,0.0,317.58620876857987
2225,063b,1,1509,1510,0.0,222.14409737825582
2226,063b,1,1510,1273,0.0,536.369145272175
2227,063b,1,1273,1402B,0.0,248.498933599324
2228,063b,1,1402B,1419,0.0,396.62861722270634
2229,063b,1,1419,1403,0.0,167.5857989210303
2230,063b,1,1403,3251,0.0,340.4776057246644
2231,063b,1,3251,3266,0.0,133.29666162361306
2232,063b,1,3266,2247,0.0,341.81474514712903
2233,063b,1,2247,3761,0.0,407.81015190895414
2234,063b,1,3761,3762,0.0,258.0096897405212
2235,063b,1,3762,3763,0.0,319.69985924300937
2236,063b,1,3763,3766,0.0,328.3534680797509
2237,063b,1,3766,3765,0.0,384.166630513375
2238,063b,1,3765,3274,0.0,336.7328317821118
2239,063b,1,3274,3285,0.0,269.3566409056959
2240,063b,1,3285,3401,0.0,300.2565569642069
2241,063b,2,3401,3702,0.0,357.9511139806664
2242,063b,2,3702,3240,0.0,332.73713348527843
2243,063b,2,3240,3704,0.0,361.13432404023854
2244,063b,2,3704,3705,0.0,291.39835277502857
2245,063b,2,3705,5308,0.0,367.18523935474315
2246,063b,2,5308,2250,0.0,311.3615262038648
2247,063b,2,2250,3216,0.0,339.46575674138325
2248,063b,2,3216,3707,0.0,329.4753405036559
2249,063b,2,3707,3217,0.0,294.24479604574145
2250,063b,2,3217,3218,0.0,263.1900454044567
2251,063b,2,3218,2920,0.0,265.09243670840556
2252,063b,2,2920,3219,0.0,179.5466513193716
2253,063b,2,3219,1569B,0.0,321.56647835245514
2254,063b,2,1569B,1570,0.0,229.92390045404153
2255,063b,2,1570,1571,0.0,313.26985172531363
2256,063b,2,1571,3358,0.0,231.12033662142
2257,063b,2,3358,3359,0.0,300.17863015211526
2258,063b,2,3359,3062,0.0,169.2498744460434
2259,063b,2,3062,6442,0.0,156.7226850203888
2260,064b,1,1654,6433,0.0,264.58609184912655
2261,064b,1,6433,1729,0.0,166.69028166033152
2262,064b,1,1729,1131B,0.0,303.5886196812995
2263,064b,1,1131B,1132,0.0,147.05441169852742
2264,064b,1,1132,2927,0.0,280.0285699709942
2265,064b,1,2927,6464,0.0,300.00666659259423
2266,064b,1,6464,2970B,0.0,221.46891429723328
2267,064b,1,2970B,1273,0.0,383.9693998224462
2268,064b,1,1273,6082,0.0,376.78516425146574
2269,064b,1,6082,6190,0.0,344.9672013394974
2270,064b,1,6190,2974,0.0,184.01622211097958
2271,064b,1,2974,2975,0.0,399.7199019313399
2272,064b,1,2975,2976,0.0,399.71239660535923
2273,064b,1,2976,2977,0.0,174.34735443934903
2274,064b,1,2977,2990,0.0,274.69437562498433
2275,064b,1,2990,2997,0.0,487.6935513209089
2276,064b,1,2997,2980,0.0,370.88003451250916
2277,064b,1,2980,2995,0.0,459.1132757827854
2278,064b,1,2995,2982B,0.0,271.33162366373574
2279,064b,1,2982B,2900,0.0,284.8762011822078
2280,064b,1,2900,2992,0.0,204.02205763103166
2281,064b,1,2992,3176,0.0,277.41124706831914
2282,064b,1,3176,5299,0.0,432.722774995724
2283,064b,2,5298,3126,0.0,463.2813615935758
2284,064b,2,3126,2909,0.0,303.87819928386165
2285,064b,2,2909,2903,0.0,221.4788928995148
2286,064b,2,2903,2910,0.0,229.8222138958736
2287,064b,2,2910,2924,0.0,336.6883573870733
2288,064b,2,2924,2912,0.0,369.55784391621296
2289,064b,2,2912,2996,0.0,226.03539545832197
2290,064b,2,2996,2926,0.0,676.1065004864248
2291,064b,2,2926,2915,0.0,357.6870140220357
2292,064b,2,2915,2916,0.0,211.8726032312814
2293,064b,2,2916,2917,0.0,314.9634899476446
2294,064b,2,2917,2918,0.0,430.3916820757576
2295,064b,2,2918,6191,0.0,185.28942225609427
2296,064b,2,6191,2920,0.0,516.060238731883
2297,064b,2,2920,2922B,0.0,526.7888096761245
2298,064b,2,2922B,6465,0.0,167.7740444765068
2299,064b,2,6465,1497B,0.0,154.22010245099327
2300,064b,2,1497B,1160,0.0,157.1655178466338
2301,064b,2,1160,1162C,0.0,298.2029510249689
2302,064b,2,1162C,1776,0.0,295.5624468703638
2303,064b,2,1776,6432,0.0,217.5030114734102
2304,064b,2,6432,4952,0.0,293.1381926668717
2305,065b,1,6445,3072,0.0,338.3858744096745
2306,065b,1,3072,3353,0.0,173.92527130926086
2307,065b,1,3353,3354,0.0,307.46707140765494
2308,065b,1,3354,3355,0.0,176.87566254292872
2309,065b,1,3355,9060,0.0,277.1154993860863
2310,065b,1,9060,9064,0.0,296.89223634174067
2311,065b,1,9064,6369,0.0,176.92088627406318
2312,065b,1,6369,6418,0.0,413.4259304881589
2313,065b,1,6418,6203,0.0,423.6696826538335
2314,065b,1,6203,6210,0.0,502.64102498701794
2315,065b,1,6210,2975,0.0,459.6194077712559
2316,065b,1,2975,2976,0.0,399.71239660535923
2317,065b,1,2976,2977,0.0,174.34735443934903
2318,065b,1,2977,2990,0.0,274.69437562498433
2319,065b,1,2990,2997,0.0,487.6935513209089
2320,065b,1,2997,2980,0.0,370.88003451250916
2321,065b,1,2980,3361,0.0,283.24018076537095
2322,065b,1,3361,3362,0.0,271.3300573102803
2323,065b,1,3362,6081B,0.0,369.99594592373575
2324,065b,1,6081B,5361,0.0,338.0014792867037
2325,065b,1,5361,1283,0.0,629.5371315498396
2326,065b,1,1283,2294B,0.0,763.4094576307003
2327,065b,1,2294B,2987,0.0,268.5218799278748
2328,065b,1,2987,2986B,0.0,531.2409999237634
2329,065b,1,2986B,2991,0.0,565.2498385669688
2330,065b,1,2991,9725,0.0,384.72091183091703
2331,065b,1,9725,9726,0.0,614.8601467000443
2332,065b,1,9726,9727,0.0,554.0487343185615
2333,065b,1,9727,9728,0.0,138.49548729110273
2334,065b,1,9728,9701,0.0,335.5294323900662
2335,065b,1,9701,9729,0.0,162.24980739587951
2336,065b,1,9729,3042,0.0,253.71243564319033
2337,065b,2,3042,9702,0.0,524.4358874066495
2338,065b,2,9702,9703,0.0,649.4428381312708
2339,065b,2,9703,2899,0.0,410.6799240284336
2340,065b,2,2899,2905,0.0,529.385492812185
2341,065b,2,2905,2895,0.0,398.0314057960753
2342,065b,2,2895,2988,0.0,259.6324324887012
2343,065b,2,2988,2292B,0.0,320.0905028269513
2344,065b,2,2292B,2908,0.0,570.2321369407279
2345,065b,2,2908,3176,0.0,450.5884374903498
2346,065b,2,3176,5362,0.0,491.74891967344473
2347,065b,2,5362,5048,0.0,225.72992712531496
2348,065b,2,5048,3304,0.0,224.71537553091466
2349,065b,2,3304,3305,0.0,368.5552875756906
2350,065b,2,3305,3306,0.0,152.08221460775746
2351,065b,2,3306,3307,0.0,250.13796193301008
2352,065b,2,3307,2996,0.0,207.5090359478353
2353,065b,2,2996,2926,0.0,676.1065004864248
2354,065b,2,2926,2915,0.0,357.6870140220357
2355,065b,2,2915,2916,0.0,211.8726032312814
2356,065b,2,2916,2917,0.0,314.9634899476446
2357,065b,2,2917,3299,0.0,415.26858778385827
2358,065b,2,3299,3309,0.0,491.1720676097125
2359,065b,2,3309,6416,0.0,479.2880136202031
2360,065b,2,6416,3325,0.0,433.3358974283114
2361,065b,2,3325,6062,0.0,207.2920644887305
2362,065b,2,6062,3313,0.0,195.0
2363,065b,2,3313,3332,0.0,247.00809703327542
2364,065b,2,3332,3358,0.0,300.45700191541397
2365,065b,2,3358,3359,0.0,300.17863015211526
2366,065b,2,3359,3062,0.0,169.2498744460434
2367,065b,2,3062,6442,0.0,156.7226850203888
2368,066b,1,2594,1820,0.0,118.77011408598257
2369,066b,1,1820,2296,0.0,446.4011648730321
2370,066b,1,2296,6445,0.0,263.24513290847375
2371,066b,1,6445,3072,0.0,338.3858744096745
2372,066b,1,3072,3353,0.0,173.92527130926086
2373,066b,1,3353,3354,0.0,307.46707140765494
2374,066b,1,3354,3355,0.0,176.87566254292872
2375,066b,1,3355,9060,0.0,277.1154993860863
2376,066b,1,9060,9064,0.0,296.89223634174067
2377,066b,1,9064,6369,0.0,176.92088627406318
2378,066b,1,6369,6418,0.0,413.4259304881589
2379,066b,1,6418,6203,0.0,423.6696826538335
2380,066b,1,6203,2051,0.0,134.51486906657183
2381,066b,1,2051,3451,0.0,375.01206647254304
2382,066b,1,3451,3412,0.0,218.60798247089483
2383,066b,1,3412,2345,0.0,315.6359453547723
2384,066b,1,2345,2346,0.0,186.3866948041088
2385,066b,1,2346,2174,0.0,282.65172916506276
2386,066b,1,2174,3449,0.0,407.89459422747933
2387,066b,1,3449,3470,0.0,191.44973230589798
2388,066b,1,3470,3448B,0.0,228.4841351166422
2389,066b,1,3448B,3450,0.0,254.94313091354314
2390,066b,1,3450,3459,0.0,538.2425103984262
2391,066b,1,3459,3460,0.0,306.13885738337757
2392,066b,1,3460,3272,0.0,230.1238796822268
2393,066b,1,3272,3273,0.0,216.9331694324314
2394,066b,1,3273,3274,0.0,354.45874231001835
2395,066b,1,3274,3285,0.0,269.3566409056959
2396,066b,1,3285,3286B,0.0,297.2574641619618
2397,066b,1,3286B,3288,0.0,137.64446955835166
2398,066b,2,3284,3661,0.0,531.8966064941569
2399,066b,2,3661,3210B,0.0,215.23010941780427
2400,066b,2,3210B,1535,0.0,325.68236059080635
2401,066b,2,1535,3402,0.0,212.0
2402,066b,2,3402,3403,0.0,490.6862541380184
2403,066b,2,3403,3417,0.0,322.69180342859653
2404,066b,2,3417,3419,0.0,465.82400109912754
2405,066b,2,3419,3411,0.0,252.6697449240807
2406,066b,2,3411,2173,0.0,455.14984345818436
2407,066b,2,2173,3408,0.0,250.6610859307834
2408,066b,2,3408,3409,0.0,118.71394189394942
2409,066b,2,3409,3410,0.0,295.2558212804618
2410,066b,2,3410,3414,0.0,322.57867257461396
2411,066b,2,3414,2067,0.0,327.74090376394327
2412,066b,2,2067,3309,0.0,77.59188101855747
2413,066b,2,3309,6416,0.0,479.2880136202031
2414,066b,2,6416,3325,0.0,433.3358974283114
2415,066b,2,3325,6062,0.0,207.2920644887305
2416,066b,2,6062,3313,0.0,195.0
2417,066b,2,3313,3332,0.0,247.00809703327542
2418,066b,2,3332,3358,0.0,300.45700191541397
2419,066b,2,3358,3359,0.0,300.17863015211526
2420,066b,2,3359,3062,0.0,169.2498744460434
2421,066b,2,3062,6442,0.0,156.7226850203888
2422,066b,2,6442,6447,0.0,179.9388785115657
2423,066b,2,6447,2301,0.0,375.10798445247735
2424,066b,2,2301,2595,0.0,251.73154351411912
2425,066b,2,2595,2594,0.0,71.81761622332698
2426,069b,1,3107,3177,0.0,85.09406559801923
2427,069b,1,3177,3171,0.0,389.6472763923803
2428,069b,1,3171,3172,0.0,428.3760030627299
2429,069b,1,3172,3173,0.0,302.15393427853957
2430,069b,1,3173,3174,0.0,241.0020746798666
2431,069b,1,3174,3175B,0.0,376.01728683665596
2432,069b,1,3175B,3176,0.0,394.89872119316874
2433,069b,1,3176,5362,0.0,491.74891967344473
2434,069b,1,5362,5045,0.0,408.0
2435,069b,1,5045,9311,0.0,619.5288532425266
2436,069b,2,9311,5046,0.0,560.6365846071932
2437,069b,2,5046,5361,0.0,496.0755789191645
2438,069b,2,5361,3126,0.0,500.4142483982614
2439,069b,2,3126,3101,0.0,428.6098692284082
2440,069b,2,3101,3102,0.0,428.8815687343046
2441,069b,2,3102,3103,0.0,188.6419889632256
2442,069b,2,3103,3104,0.0,256.7041098229633
2443,069b,2,3104,3105,0.0,455.05713926934493
2444,069b,2,3105,3107,0.0,413.63026968537974
2445,070b,1,2957,5810,0.0,322.41588050218616
2446,070b,1,5810,5811,0.0,266.101484400219
2447,070b,1,5811,2657,0.0,170.18813119603846
2448,070b,1,2657,5812,0.0,394.2004566207401
2449,070b,1,5812,5813,0.0,291.8030157486382
2450,070b,1,5813,1649,0.0,165.3879378914879
2451,070b,1,1649,1650,0.0,448.41655857027087
2452,070b,1,1650,2355,0.0,325.71614943073587
2453,070b,1,2355,1984B,0.0,434.3183394700243
2454,070b,1,1984B,1926B,0.0,289.0049307538033
2455,070b,1,1926B,2165,0.0,448.6946623261619
2456,070b,1,2165,5817,0.0,282.81591185788346
2457,070b,1,5817,1929,0.0,286.978814549077
2458,070b,1,1929,1937,0.0,355.92414922283655
2459,070b,1,1937,1931,0.0,335.5294323900662
2460,070b,1,1931,1932,0.0,356.6791275081849
2461,070b,1,1932,1933B,0.0,235.00851048419503
2462,070b,1,1933B,1939,0.0,337.6270131372785
2463,070b,1,1939,1935,0.0,343.6771741038383
2464,070b,1,1935,1936,0.0,226.37385007989892
2465,070b,1,1936,1944,0.0,299.78745804320033
2466,070b,1,1944,1938,0.0,318.9545422156581
2467,070b,2,2168,1953,0.0,437.79888076603964
2468,070b,2,1953,1954,0.0,354.85188459412586
2469,070b,2,1954,1955,0.0,210.52201785085813
2470,070b,2,1955,1963,0.0,320.89041743249226
2471,070b,2,1963,1957B,0.0,340.5957427802086
2472,070b,2,1957B,1958B,0.0,202.8108724896062
2473,070b,2,1958B,1959,0.0,348.37860152427214
2474,070b,2,1959,1965,0.0,406.63620104461927
2475,070b,2,1965,1961B,0.0,303.4237960345233
2476,070b,2,1961B,1962,0.0,267.6191323504357
2477,070b,2,1962,2166,0.0,330.13609314948
2478,070b,2,2166,1964,0.0,420.01691632599557
2479,070b,2,1964,1985B,0.0,332.9730469572478
2480,070b,2,1985B,5058,0.0,447.9732134849258
2481,070b,2,5058,1632,0.0,326.3508847850835
2482,070b,2,1632,2559,0.0,317.5665284629233
2483,070b,2,2559,5856,0.0,220.16502901232812
2484,070b,2,5856,5857,0.0,372.29289544658246
2485,070b,2,5857,2658,0.0,340.05440741151995
2486,070b,2,2658,5858,0.0,177.72169254201918
2487,070b,2,5858,5859,0.0,295.2185631019838
2488,070b,2,5859,2934,0.0,301.21254953935767
2489,071b,1,2596,2296,0.0,316.4966034572773
2490,071b,1,2296,6444,0.0,265.452443951831
2491,071b,1,6444,3502,0.0,219.8226557932553
2492,071b,1,3502,3503,0.0,182.0988742414406
2493,071b,1,3503,1734,0.0,458.8431104419026
2494,071b,1,1734,3518B,0.0,398.1519810323691
2495,071b,1,3518B,3506,0.0,306.4809618883314
2496,071b,1,3506,2928,0.0,286.3951466069234
2497,071b,1,2928,5611,0.0,406.1920727931553
2498,071b,1,5611,3508,0.0,334.5235417724738
2499,071b,1,3508,3517,0.0,373.2693397534815
2500,071b,1,3517,3510B,0.0,500.93083354891724
2501,071b,1,3510B,2397,0.0,404.52651334614615
2502,071b,1,2397,5407,0.0,447.6885077819175
2503,071b,1,5407,3514,0.0,510.137236437412
2504,071b,1,3514,3515,0.0,419.5473751556551
2505,071b,1,3515,1597B,0.0,347.44254201234025
2506,071b,1,1597B,3520,0.0,301.4416361420623
2507,071b,2,3521,3556,0.0,339.1651515117672
2508,071b,2,3556,1598B,0.0,343.10036432507076
2509,071b,2,1598B,3557,0.0,274.45046911966284
2510,071b,2,3557,3558,0.0,441.184768549414
2511,071b,2,3558,3559,0.0,491.2361957348013
2512,071b,2,3559,3525,0.0,162.22515218054195
2513,071b,2,3525,2351,0.0,533.3813363814049
2514,071b,2,2351,3562B,0.0,264.568951315129
2515,071b,2,3562B,3570,0.0,366.94304735204895
2516,071b,2,3570,3572,0.0,479.8176737053357
2517,071b,2,3572,5612,0.0,263.7650469641495
2518,071b,2,5612,2963,0.0,443.33847114817365
2519,071b,2,2963,2964B,0.0,312.9728422722969
2520,071b,2,2964B,2967B,0.0,329.3867180078738
2521,071b,2,2967B,2948,0.0,343.8733051575767
2522,071b,2,2948,3567,0.0,485.95244623318376
2523,071b,2,3567,6447,0.0,372.32915545253775
2524,071b,2,6447,2301,0.0,375.10798445247735
2525,071b,2,2301,2595,0.0,251.73154351411912
2526,071b,2,2595,2596,0.0,128.72625994721926
2527,072b,1,3513,3514,0.0,465.15051327500436
2528,072b,1,3514,3515,0.0,419.5473751556551
2529,072b,1,3515,1597B,0.0,347.44254201234025
2530,072b,1,1597B,3546,0.0,381.8268193828267
2531,072b,1,3546,3551,0.0,414.66371917494786
2532,072b,1,3551,3550,0.0,381.93847672105517
2533,072b,1,3550,3549,0.0,369.4996617048519
2534,072b,1,3549,6469,0.0,256.2537804599183
2535,072b,1,6469,2046,0.0,422.9952718411874
2536,072b,1,2046,3526,0.0,350.2970168300038
2537,072b,1,3526,3529,0.0,450.9190614733425
2538,072b,1,3529,3522,0.0,319.23189063751136
2539,072b,2,3522,3530,0.0,440.1056691295853
2540,072b,2,3530,3524,0.0,392.23717314910374
2541,072b,2,3524,1754,0.0,359.2005011132362
2542,072b,2,1754,6468,0.0,411.4608122288197
2543,072b,2,6468,4407,0.0,239.42639787625757
2544,072b,2,4407,3552,0.0,368.0230971012553
2545,072b,2,3552,3553,0.0,187.29655629509048
2546,072b,2,3553,3547,0.0,382.47222121351507
2547,072b,2,3547,3556,0.0,302.33259830855155
2548,072b,2,3556,1598B,0.0,343.10036432507076
2549,072b,2,1598B,3557,0.0,274.45046911966284
2550,072b,2,3557,3558,0.0,441.184768549414
2551,072b,2,3558,5407,0.0,504.6236221185053
2552,074b,1,2417,2452,0.0,284.8719010362377
2553,074b,1,2452,2453,0.0,436.3542139134215
2554,074b,1,2453,2632,0.0,338.3927008669102
2555,074b,1,2632,2616B,0.0,320.6290067975714
2556,074b,1,2616B,2939B,0.0,224.25942566591863
2557,074b,1,2939B,5152,0.0,217.0112669885969
2558,074b,1,5152,5161,0.0,123.8789731956154
2559,074b,1,5161,1085,0.0,670.7805155190482
2560,074b,1,1085,2551,0.0,530.9279612150785
2561,074b,1,2551,2556,0.0,422.6829071538102
2562,074b,1,2556,3681,0.0,381.7253462897129
2563,074b,1,3681,2550,0.0,529.3203188996243
2564,074b,1,2550,2252,0.0,267.41914665932205
2565,074b,1,2252,2617,0.0,295.20130419766195
2566,074b,1,2617,2618,0.0,299.6488111106046
2567,074b,1,2618,2619,0.0,277.5528778449382
2568,074b,1,2619,2620,0.0,301.7860997461433
2569,074b,1,2620,2621,0.0,450.95708221513826
2570,074b,1,2621,2622,0.0,261.86962404984115
2571,074b,1,2622,2623,0.0,418.8256200377397
2572,074b,1,2623,2624,0.0,298.29342936109373
2573,074b,1,2624,2625,0.0,643.9315491572042
2574,074b,1,2625,3046,0.0,259.925566268506
2575,074b,1,3046,3074,0.0,137.98351350796122
2576,074b,2,3074,2598,0.0,363.53433125360283
2577,074b,2,2598,2614,0.0,473.92342208420206
2578,074b,2,2614,2599,0.0,446.7994292744586
2579,074b,2,2599,2600,0.0,392.7300472334788
2580,074b,2,2600,2601,0.0,267.05005148849426
2581,074b,2,2601,2602,0.0,526.7607521446425
2582,074b,2,2602,2605,0.0,134.6332054138335
2583,074b,2,2605,2606,0.0,459.1641318744216
2584,074b,2,2606,2607,0.0,282.6499248186574
2585,074b,2,2607,2225,0.0,266.13267367988783
2586,074b,2,2225,2226,0.0,269.41930146149747
2587,074b,2,2226,3682,0.0,500.8628155493233
2588,074b,2,3682,2523,0.0,435.0195397910305
2589,074b,2,2523,2555,0.0,419.68697859238426
2590,074b,2,2555,1015,0.0,577.6092970165809
2591,074b,2,1015,5915,0.0,511.0134440501657
2592,074b,2,5915,5719,0.0,261.0381198216166
2593,074b,2,5719,2952B,0.0,246.50050709886034
2594,074b,2,2952B,2612,0.0,294.59770874872646
2595,074b,2,2612,2631,0.0,263.8467926657288
2596,074b,2,2631,2414,0.0,352.5962280002532
2597,074b,2,2414,2415,0.0,239.30106560565082
2598,074b,2,2415,2416,0.0,355.24104492582467
2599,074b,2,2416,2417,0.0,322.4934107854035
2600,075b,1,2383,1478,0.0,344.34519017985485
2601,075b,1,1478,1479,0.0,385.4101711164354
2602,075b,1,1479,1498,0.0,219.22819161777528
2603,075b,1,1498,1480,0.0,339.3081195609678
2604,075b,1,1480,5297B,0.0,282.071356220372
2605,075b,1,5297B,1495,0.0,491.824409723633
2606,075b,1,1495,6856B,0.0,245.97967395701622
2607,075b,1,6856B,2319,0.0,358.9233901545008
2608,075b,1,2319,1482,0.0,300.1066477104431
2609,075b,1,1482,1260,0.0,406.5390510147826
2610,075b,1,1260,1483,0.0,438.0285378830927
2611,075b,1,1483,1484,0.0,380.5955858913763
2612,075b,1,1484,1018,0.0,430.9350299059012
2613,075b,1,1018,1486B,0.0,70.81073364964348
2614,075b,2,1486B,1487,0.0,372.9819834790895
2615,075b,2,1487,2648,0.0,590.5595990245127
2616,075b,2,2648,1204,0.0,177.60191440409488
2617,075b,2,1204,1489,0.0,358.92199709686224
2618,075b,2,1489,2375,0.0,292.8275943281302
2619,075b,2,2375,1490,0.0,551.8713618226625
2620,075b,2,1490,5296B,0.0,505.14255413694855
2621,075b,2,5296B,1492,0.0,238.28764130772709
2622,075b,2,1492,1493,0.0,534.7744290820306
2623,075b,2,1493,1541B,0.0,264.17246260728035
2624,075b,2,1541B,2382,0.0,155.09058643257455
2625,076b,1,1638B,1601,0.0,603.5536430177519
2626,076b,1,1601,2424,0.0,497.01609631882144
2627,076b,1,2424,1614B,0.0,663.532968284169
2628,076b,1,1614B,1615,0.0,277.67066823847273
2629,076b,1,1615,1605,0.0,456.3441683641854
2630,076b,1,1605,1617,0.0,465.6908846005041
2631,076b,1,1617,1602,0.0,365.2998768135571
2632,076b,1,1602,1620B,0.0,357.33737559902687
2633,076b,1,1620B,1627,0.0,374.78660595063957
2634,076b,1,1627,9164,0.0,381.0118108405565
2635,076b,1,9164,1629,0.0,199.98499943745782
2636,076b,2,1629,1631,0.0,462.2910338736844
2637,076b,2,1631,1656B,0.0,435.71779858068686
2638,076b,2,1656B,1668,0.0,245.65219315121126
2639,076b,2,1668,1657,0.0,374.44892842682833
2640,076b,2,1657,1669,0.0,517.859054183665
2641,076b,2,1669,1659,0.0,481.6741637248151
2642,076b,2,1659,1660B,0.0,252.8813951242756
2643,076b,2,1660B,2425,0.0,752.0066489067766
2644,076b,2,2425,1673,0.0,441.0918271743425
2645,076b,2,1673,1638B,0.0,568.1170654011372
2646,077b,1,1638B,1601,0.0,603.5536430177519
2647,077b,1,1601,2424,0.0,497.01609631882144
2648,077b,1,2424,1616,0.0,717.3966824567841
2649,077b,1,1616,1625,0.0,94.86832980505137
2650,077b,1,1625,1375,0.0,399.8249617019928
2651,077b,1,1375,1377,0.0,322.54147020189515
2652,077b,1,1377,1380,0.0,363.3207948906861
2653,077b,1,1380,9169,0.0,298.1677380267691
2654,077b,1,9169,7501,0.0,508.7022704883476
2655,077b,2,7501,9561,0.0,544.2003307606492
2656,077b,2,9561,1381,0.0,292.04280508172087
2657,077b,2,1381,1387,0.0,420.57698462944927
2658,077b,2,1387,1635,0.0,626.4263723694909
2659,077b,2,1635,1659,0.0,436.29920925896715
2660,077b,2,1659,1660B,0.0,252.8813951242756
2661,077b,2,1660B,2425,0.0,752.0066489067766
2662,077b,2,2425,1673,0.0,441.0918271743425
2663,077b,2,1673,1638B,0.0,568.1170654011372
2664,078b,1,3850,3815,0.0,143.0873858870865
2665,078b,1,3815,3851,0.0,319.41978648793815
2666,078b,1,3851,3860,0.0,315.15393064342385
2667,078b,1,3860,3859,0.0,410.5666815512433
2668,078b,1,3859,3856,0.0,510.5418689980284
2669,078b,1,3856,1665,0.0,656.0218365267912
2670,078b,1,1665,3858,0.0,337.76093616640827
2671,078b,1,3858,3852,0.0,373.8876836698422
2672,078b,1,3852,2528,0.0,294.0493155917898
2673,078b,1,2528,2541,0.0,368.58661125983076
2674,078b,1,2541,1662,0.0,486.6839837101553
2675,078b,2,1664,3800,0.0,491.20782770636026
2676,078b,2,3800,3802,0.0,362.1670885102621
2677,078b,2,3802,3804B,0.0,233.53509372255473
2678,078b,2,3804B,3805,0.0,437.8018273145917
2679,078b,2,3805,1666,0.0,323.7554787181259
2680,078b,2,1666,3808,0.0,770.0767559146257
2681,078b,2,3808,3812,0.0,327.9542651041453
2682,078b,2,3812,3853,0.0,427.873813173931
2683,078b,2,3853,3810,0.0,335.8943286213687
2684,078b,2,3810,3814,0.0,401.9465138547665
2685,078b,2,3814,3850,0.0,130.6789960169575
2686,079b,1,1339,2041,0.0,141.81907488064778
2687,079b,1,2041,2042,0.0,313.69411852950003
2688,079b,1,2042,2043,0.0,193.25889371514057
2689,079b,1,2043,9853,0.0,442.0011312202719
2690,079b,1,9853,2028,0.0,310.0541404335747
