,route_id,stop_id,inter,inter_day,delay
60767,15,5071,2021-09-12 20:00:00,12,444566
60768,15,5072,2021-09-12 20:00:00,12,288038
60770,15,5072,2021-09-12 20:00:00,12,475942
60771,15,5074F,2021-09-12 20:00:00,12,783486
60774,15,5076F,2021-09-12 20:00:00,12,774054
60777,15,5077,2021-09-12 20:00:00,12,771236
60780,15,5078F,2021-09-12 20:00:00,12,740310
60783,15,5079,2021-09-12 20:00:00,12,754547
60786,15,5080,2021-09-12 20:00:00,12,788113
60789,15,5081F,2021-09-12 20:00:00,12,993316
60790,15,5081F,2021-09-12 20:00:00,12,273316
60794,15,5089,2021-09-12 20:00:00,12,518831
60795,15,5398F,2021-09-12 20:00:00,12,960671
60797,15,5399F,2021-09-12 20:00:00,12,949062
60803,15,5471,2021-09-12 20:00:00,12,1012750
60805,15,5472,2021-09-12 20:00:00,12,967327
60813,15,5823,2021-09-12 20:00:00,12,393254
60827,15,6209,2021-09-12 20:00:00,12,142744
60830,15,6253,2021-09-12 20:00:00,12,166547
60832,15,6423F,2021-09-12 20:00:00,12,190169
60835,15,6601,2021-09-12 20:00:00,12,328919
60839,15,6604F,2021-09-12 20:00:00,12,217339
60842,15,6607,2021-09-12 20:00:00,12,311257
60844,15,6608G,2021-09-12 20:00:00,12,246752
60847,15,6649F,2021-09-12 20:00:00,12,241664
60848,15,6650G,2021-09-12 20:00:00,12,148252
60849,15,6650G,2021-09-12 20:00:00,12,357636
60850,15,6651,2021-09-12 20:00:00,12,364401
60852,15,6653F,2021-09-12 20:00:00,12,378761
60854,15,6654F,2021-09-12 20:00:00,12,366113
60856,15,6657,2021-09-12 20:00:00,12,124744
60857,15,6657,2021-09-12 20:00:00,12,355367
60858,15,6659F,2021-09-12 20:00:00,12,154637
60859,15,6659F,2021-09-12 20:00:00,12,385464
60861,50,1085,2021-09-12 20:30:00,12,281030
60862,50,2500,2021-09-12 20:30:00,12,382588
60863,50,2500,2021-09-12 20:30:00,12,1305382
60864,50,2524,2021-09-12 20:30:00,12,273546
60878,50,2608,2021-09-12 20:30:00,12,183702
60879,50,2609,2021-09-12 20:30:00,12,183071
60880,50,2611,2021-09-12 20:30:00,12,192561
60881,50,2659,2021-09-12 20:30:00,12,137043
60882,50,2659,2021-09-12 20:30:00,12,212680
60884,50,2661,2021-09-12 20:30:00,12,2861057
60886,50,2662B,2021-09-12 20:30:00,12,157655
60887,50,2663,2021-09-12 20:30:00,12,132825
60888,50,2663,2021-09-12 20:30:00,12,1395332
60889,50,2664,2021-09-12 20:30:00,12,1575570
60890,50,2665,2021-09-12 20:30:00,12,154605
60891,50,2665,2021-09-12 20:30:00,12,172769
60892,50,2669,2021-09-12 20:30:00,12,147265
60893,50,2669,2021-09-12 20:30:00,12,153686
60894,50,2670,2021-09-12 20:30:00,12,177687
60895,50,2671,2021-09-12 20:30:00,12,171100
60896,50,2672,2021-09-12 20:30:00,12,1298489
60897,50,5152,2021-09-12 20:30:00,12,174791
60898,50,5152,2021-09-12 20:30:00,12,164132
60899,50,5159,2021-09-12 20:30:00,12,249244
60900,50,5161,2021-09-12 20:30:00,12,219564
60901,50,5161,2021-09-12 20:30:00,12,1398756
60902,50,5719,2021-09-12 20:30:00,12,121951
60903,50,5720,2021-09-12 20:30:00,12,143492
60904,50,5721,2021-09-12 20:30:00,12,189728
60905,50,5757,2021-09-12 20:30:00,12,251271
60907,50,9651,2021-09-12 20:30:00,12,1408804
60908,50,9651,2021-09-12 20:30:00,12,268804
60909,50,9652,2021-09-12 20:30:00,12,124195
60910,50,9652,2021-09-12 20:30:00,12,299679
60911,50,9654,2021-09-12 20:30:00,12,182895
60912,50,9654,2021-09-12 20:30:00,12,360301
60916,50,9656,2021-09-12 20:30:00,12,1615295
60918,50,9657,2021-09-12 20:30:00,12,324029
60921,50,9658,2021-09-12 20:30:00,12,326162
60922,50,9658,2021-09-12 20:30:00,12,326162
60926,50,9660,2021-09-12 20:30:00,12,143249
60927,50,9660,2021-09-12 20:30:00,12,347222
60937,15,0702,2021-09-12 20:30:00,12,1027982
60938,15,0702,2021-09-12 20:30:00,12,127982
60939,15,0703,2021-09-12 20:30:00,12,1028295
60940,15,0703,2021-09-12 20:30:00,12,128295
60941,15,0704,2021-09-12 20:30:00,12,1021886
60942,15,0704,2021-09-12 20:30:00,12,121886
60943,15,0705,2021-09-12 20:30:00,12,989840
60945,15,0706,2021-09-12 20:30:00,12,1014000
60959,15,1289,2021-09-12 20:30:00,12,1104106
60960,15,1289,2021-09-12 20:30:00,12,204106
60963,15,1926G,2021-09-12 20:30:00,12,233251
60964,15,1926G,2021-09-12 20:30:00,12,987382
60970,15,1964F,2021-09-12 20:30:00,12,944898
60971,15,1984G,2021-09-12 20:30:00,12,224320
60975,15,2165F,2021-09-12 20:30:00,12,185791
60980,15,2401F,2021-09-12 20:30:00,12,155767
60983,15,2851F,2021-09-12 20:30:00,12,185951
60984,15,2851F,2021-09-12 20:30:00,12,139994
60999,15,5013F,2021-09-12 20:30:00,12,140702
61000,15,5014,2021-09-12 20:30:00,12,121605
61001,15,5014,2021-09-12 20:30:00,12,137295
61004,15,5024,2021-09-12 20:30:00,12,337467
61006,15,5025,2021-09-12 20:30:00,12,258983
61008,15,5026,2021-09-12 20:30:00,12,266605
61015,15,5071,2021-09-12 20:30:00,12,122951
61016,15,5071,2021-09-12 20:30:00,12,181160
61017,15,5072,2021-09-12 20:30:00,12,168237
61018,15,5072,2021-09-12 20:30:00,12,162762
61019,15,5074F,2021-09-12 20:30:00,12,546429
61020,15,5074F,2021-09-12 20:30:00,12,150080
61021,15,5076F,2021-09-12 20:30:00,12,582907
61022,15,5076F,2021-09-12 20:30:00,12,143918
61023,15,5077,2021-09-12 20:30:00,12,585153
61024,15,5077,2021-09-12 20:30:00,12,1050947
61025,15,5078F,2021-09-12 20:30:00,12,544312
61026,15,5078F,2021-09-12 20:30:00,12,202358
61027,15,5079,2021-09-12 20:30:00,12,550492
61028,15,5079,2021-09-12 20:30:00,12,178143
61029,15,5080,2021-09-12 20:30:00,12,613349
61030,15,5080,2021-09-12 20:30:00,12,206389
61031,15,5081F,2021-09-12 20:30:00,12,651244
61032,15,5081F,2021-09-12 20:30:00,12,222295
61033,15,5089,2021-09-12 20:30:00,12,138982
61034,15,5089,2021-09-12 20:30:00,12,150056
61035,15,5398F,2021-09-12 20:30:00,12,667953
61036,15,5398F,2021-09-12 20:30:00,12,195840
61043,15,5471,2021-09-12 20:30:00,12,664918
61044,15,5471,2021-09-12 20:30:00,12,182786
61045,15,5472,2021-09-12 20:30:00,12,672647
61046,15,5472,2021-09-12 20:30:00,12,211890
61047,15,5817F,2021-09-12 20:30:00,12,158312
61052,15,5823,2021-09-12 20:30:00,12,120280
61055,15,5825,2021-09-12 20:30:00,12,203043
61057,15,5826,2021-09-12 20:30:00,12,172546
61065,15,6253,2021-09-12 20:30:00,12,353549
61067,15,6423F,2021-09-12 20:30:00,12,353616
61071,15,6601,2021-09-12 20:30:00,12,164982
61072,15,6601,2021-09-12 20:30:00,12,197327
61076,15,6607,2021-09-12 20:30:00,12,162945
61078,15,6608G,2021-09-12 20:30:00,12,165574
61080,15,6649F,2021-09-12 20:30:00,12,135947
61082,15,6650G,2021-09-12 20:30:00,12,173687
61083,15,6651,2021-09-12 20:30:00,12,166921
61084,15,6651,2021-09-12 20:30:00,12,153222
61085,15,6653F,2021-09-12 20:30:00,12,164771
61086,15,6654F,2021-09-12 20:30:00,12,191237
61087,15,6654F,2021-09-12 20:30:00,12,142106
61089,15,6657,2021-09-12 20:30:00,12,150385
61091,15,6659F,2021-09-12 20:30:00,12,179458
61092,50,1015,2021-09-12 21:00:00,12,235970
61093,50,1015,2021-09-12 21:00:00,12,172100
61094,50,1085,2021-09-12 21:00:00,12,167500
61095,50,1085,2021-09-12 21:00:00,12,216917
61096,50,2500,2021-09-12 21:00:00,12,165382
61097,50,2500,2021-09-12 21:00:00,12,156432
61098,50,2524,2021-09-12 21:00:00,12,123864
61099,50,2524,2021-09-12 21:00:00,12,206436
61107,50,2555,2021-09-12 21:00:00,12,159422
61108,50,2555,2021-09-12 21:00:00,12,141093
61109,50,2608,2021-09-12 21:00:00,12,282458
61110,50,2608,2021-09-12 21:00:00,12,1228802
61111,50,2609,2021-09-12 21:00:00,12,258060
61112,50,2611,2021-09-12 21:00:00,12,263933
61113,50,2659,2021-09-12 21:00:00,12,228918
61114,50,2661,2021-09-12 21:00:00,12,1661057
61115,50,2662B,2021-09-12 21:00:00,12,1632622
61116,50,2663,2021-09-12 21:00:00,12,195332
61117,50,2664,2021-09-12 21:00:00,12,255570
61118,50,2664,2021-09-12 21:00:00,12,278135
61119,50,2665,2021-09-12 21:00:00,12,180569
61120,50,2669,2021-09-12 21:00:00,12,1684890
61121,50,2670,2021-09-12 21:00:00,12,131703
61122,50,2670,2021-09-12 21:00:00,12,1940087
61123,50,2671,2021-09-12 21:00:00,12,120834
61124,50,2671,2021-09-12 21:00:00,12,140327
61125,50,2672,2021-09-12 21:00:00,12,122489
61126,50,2672,2021-09-12 21:00:00,12,1922184
61127,50,5152,2021-09-12 21:00:00,12,185932
61128,50,5159,2021-09-12 21:00:00,12,141716
61129,50,5159,2021-09-12 21:00:00,12,193032
61130,50,5161,2021-09-12 21:00:00,12,198756
61131,50,5719,2021-09-12 21:00:00,12,269671
61132,50,5719,2021-09-12 21:00:00,12,1224382
61133,50,5720,2021-09-12 21:00:00,12,296142
61134,50,5720,2021-09-12 21:00:00,12,1227822
61135,50,5721,2021-09-12 21:00:00,12,305103
61136,50,5721,2021-09-12 21:00:00,12,267796
61137,50,5757,2021-09-12 21:00:00,12,1408036
61138,50,5757,2021-09-12 21:00:00,12,208036
61139,50,5915,2021-09-12 21:00:00,12,246358
61140,50,5915,2021-09-12 21:00:00,12,182032
61141,50,9651,2021-09-12 21:00:00,12,323763
61142,50,9652,2021-09-12 21:00:00,12,322486
61143,50,9654,2021-09-12 21:00:00,12,357442
61145,50,9656,2021-09-12 21:00:00,12,295295
61146,50,9657,2021-09-12 21:00:00,12,317657
61147,50,9658,2021-09-12 21:00:00,12,349379
61148,50,9658,2021-09-12 21:00:00,12,349379
61154,50,9659,2021-09-12 21:00:00,12,168965
61155,50,9660,2021-09-12 21:00:00,12,343413
61164,50,9683,2021-09-12 21:00:00,12,167444
61166,15,0702,2021-09-12 21:00:00,12,1103590
61167,15,0702,2021-09-12 21:00:00,12,143590
61168,15,0703,2021-09-12 21:00:00,12,1105275
61169,15,0703,2021-09-12 21:00:00,12,145275
61171,15,0704,2021-09-12 21:00:00,12,135667
61175,15,0706,2021-09-12 21:00:00,12,127255
61181,15,0724,2021-09-12 21:00:00,12,1149960
61188,15,1289,2021-09-12 21:00:00,12,143603
61189,15,1289,2021-09-12 21:00:00,12,278796
61193,15,1926G,2021-09-12 21:00:00,12,128313
61197,15,1962F,2021-09-12 21:00:00,12,135639
61200,15,1984G,2021-09-12 21:00:00,12,126853
61203,15,1985G,2021-09-12 21:00:00,12,154068
61207,15,2166F,2021-09-12 21:00:00,12,944538
61208,15,2401F,2021-09-12 21:00:00,12,132882
61212,15,2851F,2021-09-12 21:00:00,12,166860
61230,15,5013F,2021-09-12 21:00:00,12,124872
61231,15,5014,2021-09-12 21:00:00,12,137573
61232,15,5014,2021-09-12 21:00:00,12,874950
61235,15,5024,2021-09-12 21:00:00,12,180836
61237,15,5025,2021-09-12 21:00:00,12,158698
61239,15,5026,2021-09-12 21:00:00,12,161979
61242,15,5058F,2021-09-12 21:00:00,12,127255
61247,15,5071,2021-09-12 21:00:00,12,129540
61249,15,5072,2021-09-12 21:00:00,12,151578
61251,15,5074F,2021-09-12 21:00:00,12,128962
61252,15,5074F,2021-09-12 21:00:00,12,195952
61253,15,5076F,2021-09-12 21:00:00,12,153456
61254,15,5076F,2021-09-12 21:00:00,12,190339
61255,15,5077,2021-09-12 21:00:00,12,150947
61256,15,5077,2021-09-12 21:00:00,12,217833
61257,15,5078F,2021-09-12 21:00:00,12,147982
61258,15,5078F,2021-09-12 21:00:00,12,214482
61259,15,5079,2021-09-12 21:00:00,12,122144
61260,15,5079,2021-09-12 21:00:00,12,220816
61261,15,5080,2021-09-12 21:00:00,12,152851
61262,15,5080,2021-09-12 21:00:00,12,232562
61263,15,5081F,2021-09-12 21:00:00,12,176401
61264,15,5081F,2021-09-12 21:00:00,12,295311
61265,15,5089,2021-09-12 21:00:00,12,154476
61266,15,5089,2021-09-12 21:00:00,12,120117
61267,15,5398F,2021-09-12 21:00:00,12,128054
61268,15,5398F,2021-09-12 21:00:00,12,269299
61275,15,5471,2021-09-12 21:00:00,12,168710
61276,15,5471,2021-09-12 21:00:00,12,297673
61277,15,5472,2021-09-12 21:00:00,12,138184
61278,15,5472,2021-09-12 21:00:00,12,286493
61289,15,5826,2021-09-12 21:00:00,12,910699
61292,15,5853G,2021-09-12 21:00:00,12,138882
61297,15,6253,2021-09-12 21:00:00,12,150616
61298,15,6253,2021-09-12 21:00:00,12,132709
61299,15,6423F,2021-09-12 21:00:00,12,204621
61300,15,6423F,2021-09-12 21:00:00,12,124486
61310,15,6608G,2021-09-12 21:00:00,12,924903
61311,15,6649F,2021-09-12 21:00:00,12,135530
61312,15,6649F,2021-09-12 21:00:00,12,925670
61315,15,6651,2021-09-12 21:00:00,12,156933
61316,15,6651,2021-09-12 21:00:00,12,122971
61317,15,6653F,2021-09-12 21:00:00,12,123009
61318,15,6653F,2021-09-12 21:00:00,12,121093
61319,15,6654F,2021-09-12 21:00:00,12,169316
61321,15,6657,2021-09-12 21:00:00,12,130470
61323,15,6659F,2021-09-12 21:00:00,12,137009
61325,50,1085,2021-09-12 21:30:00,12,553027
61326,50,2500,2021-09-12 21:30:00,12,646411
61327,50,2524,2021-09-12 21:30:00,12,519725
61332,50,2544,2021-09-12 21:30:00,12,1283352
61336,50,2548,2021-09-12 21:30:00,12,1423331
61341,50,2609,2021-09-12 21:30:00,12,241060
61342,50,2609,2021-09-12 21:30:00,12,1347153
61343,50,2611,2021-09-12 21:30:00,12,202139
61345,50,2659,2021-09-12 21:30:00,12,364184
61346,50,2659,2021-09-12 21:30:00,12,370747
61347,50,2661,2021-09-12 21:30:00,12,341057
61348,50,2661,2021-09-12 21:30:00,12,2621356
61349,50,2662B,2021-09-12 21:30:00,12,312622
61350,50,2662B,2021-09-12 21:30:00,12,343521
61351,50,2663,2021-09-12 21:30:00,12,330960
61352,50,2663,2021-09-12 21:30:00,12,363836
61354,50,2665,2021-09-12 21:30:00,12,415207
61355,50,2669,2021-09-12 21:30:00,12,364890
61356,50,2669,2021-09-12 21:30:00,12,375945
61357,50,2670,2021-09-12 21:30:00,12,620087
61358,50,2671,2021-09-12 21:30:00,12,614864
61359,50,2672,2021-09-12 21:30:00,12,602184
61360,50,5152,2021-09-12 21:30:00,12,1675238
61361,50,5159,2021-09-12 21:30:00,12,608275
61362,50,5161,2021-09-12 21:30:00,12,516251
61366,50,5757,2021-09-12 21:30:00,12,588611
61368,50,9651,2021-09-12 21:30:00,12,328205
61370,50,9652,2021-09-12 21:30:00,12,372441
61372,50,9654,2021-09-12 21:30:00,12,379391
61376,50,9656,2021-09-12 21:30:00,12,369322
61378,50,9657,2021-09-12 21:30:00,12,348839
61380,50,9658,2021-09-12 21:30:00,12,376999
61381,50,9658,2021-09-12 21:30:00,12,376999
61382,50,9658,2021-09-12 21:30:00,12,347814
61383,50,9658,2021-09-12 21:30:00,12,347814
61387,50,9660,2021-09-12 21:30:00,12,388057
61396,50,9683,2021-09-12 21:30:00,12,253377
61397,50,9683,2021-09-12 21:30:00,12,281111
61400,15,0702,2021-09-12 21:30:00,12,240970
61402,15,0703,2021-09-12 21:30:00,12,846898
61404,15,0704,2021-09-12 21:30:00,12,230818
61406,15,0705,2021-09-12 21:30:00,12,200372
61408,15,0706,2021-09-12 21:30:00,12,127255
61409,15,0706,2021-09-12 21:30:00,12,202033
61411,15,0722,2021-09-12 21:30:00,12,213858
61415,15,0724,2021-09-12 21:30:00,12,189960
61417,15,0725,2021-09-12 21:30:00,12,188681
61418,15,0725,2021-09-12 21:30:00,12,906711
61419,15,0726,2021-09-12 21:30:00,12,194127
61423,15,1289,2021-09-12 21:30:00,12,162890
61427,15,1926G,2021-09-12 21:30:00,12,215076
61428,15,1926G,2021-09-12 21:30:00,12,928651
61433,15,1964F,2021-09-12 21:30:00,12,907126
61435,15,1984G,2021-09-12 21:30:00,12,215108
61436,15,1984G,2021-09-12 21:30:00,12,242561
61439,15,2165F,2021-09-12 21:30:00,12,172890
61440,15,2165F,2021-09-12 21:30:00,12,182177
61444,15,2401F,2021-09-12 21:30:00,12,238824
61446,15,2848F,2021-09-12 21:30:00,12,191984
61448,15,2851F,2021-09-12 21:30:00,12,226411
61454,15,5007F,2021-09-12 21:30:00,12,995880
61456,15,5008F,2021-09-12 21:30:00,12,948551
61461,15,5010,2021-09-12 21:30:00,12,808668
61465,15,5013F,2021-09-12 21:30:00,12,150611
61467,15,5014,2021-09-12 21:30:00,12,249883
61470,15,5024,2021-09-12 21:30:00,12,1156056
61471,15,5024,2021-09-12 21:30:00,12,256056
61472,15,5025,2021-09-12 21:30:00,12,167715
61473,15,5025,2021-09-12 21:30:00,12,207572
61474,15,5026,2021-09-12 21:30:00,12,242211
61475,15,5026,2021-09-12 21:30:00,12,238115
61476,15,5058F,2021-09-12 21:30:00,12,127255
61479,15,5059,2021-09-12 21:30:00,12,122852
61484,15,5071,2021-09-12 21:30:00,12,182241
61486,15,5072,2021-09-12 21:30:00,12,138638
61487,15,5074F,2021-09-12 21:30:00,12,137903
61489,15,5076F,2021-09-12 21:30:00,12,163167
61491,15,5077,2021-09-12 21:30:00,12,160808
61492,15,5077,2021-09-12 21:30:00,12,1100484
61493,15,5078F,2021-09-12 21:30:00,12,135172
61494,15,5078F,2021-09-12 21:30:00,12,1097623
61495,15,5079,2021-09-12 21:30:00,12,142482
61496,15,5079,2021-09-12 21:30:00,12,1072708
61497,15,5080,2021-09-12 21:30:00,12,134555
61498,15,5080,2021-09-12 21:30:00,12,1104336
61499,15,5081F,2021-09-12 21:30:00,12,148205
61502,15,5089,2021-09-12 21:30:00,12,140411
61503,15,5398F,2021-09-12 21:30:00,12,801918
61511,15,5471,2021-09-12 21:30:00,12,187791
61513,15,5472,2021-09-12 21:30:00,12,172683
61515,15,5817F,2021-09-12 21:30:00,12,196999
61516,15,5817F,2021-09-12 21:30:00,12,186925
61521,15,5823,2021-09-12 21:30:00,12,155972
61525,15,5825,2021-09-12 21:30:00,12,179072
61526,15,5825,2021-09-12 21:30:00,12,162713
61527,15,5826,2021-09-12 21:30:00,12,167756
61533,15,6209,2021-09-12 21:30:00,12,151374
61535,15,6253,2021-09-12 21:30:00,12,165512
61536,15,6253,2021-09-12 21:30:00,12,216117
61537,15,6423F,2021-09-12 21:30:00,12,184671
61538,15,6423F,2021-09-12 21:30:00,12,239640
61539,15,6424F,2021-09-12 21:30:00,12,801591
61541,15,6601,2021-09-12 21:30:00,12,255561
61544,15,6604F,2021-09-12 21:30:00,12,207228
61546,15,6607,2021-09-12 21:30:00,12,185309
61548,15,6608G,2021-09-12 21:30:00,12,249034
61550,15,6649F,2021-09-12 21:30:00,12,257952
61551,15,6650G,2021-09-12 21:30:00,12,179144
61554,15,6651,2021-09-12 21:30:00,12,239638
61555,15,6653F,2021-09-12 21:30:00,12,137905
61557,15,6654F,2021-09-12 21:30:00,12,156796
61558,15,6654F,2021-09-12 21:30:00,12,1129752
61559,15,6657,2021-09-12 21:30:00,12,171557
61561,15,6659F,2021-09-12 21:30:00,12,198555
61563,50,1015,2021-09-12 22:00:00,12,135298
61564,50,1015,2021-09-12 22:00:00,12,190066
61565,50,1085,2021-09-12 22:00:00,12,510460
61566,50,1085,2021-09-12 22:00:00,12,128317
61567,50,2500,2021-09-12 22:00:00,12,536091
61568,50,2524,2021-09-12 22:00:00,12,520446
61572,50,2544,2021-09-12 22:00:00,12,1275892
61574,50,2546,2021-09-12 22:00:00,12,153287
61575,50,2548,2021-09-12 22:00:00,12,163331
61576,50,2553,2021-09-12 22:00:00,12,1212154
61578,50,2555,2021-09-12 22:00:00,12,181547
61579,50,2608,2021-09-12 22:00:00,12,145860
61580,50,2608,2021-09-12 22:00:00,12,269172
61581,50,2609,2021-09-12 22:00:00,12,147153
61582,50,2611,2021-09-12 22:00:00,12,160542
61584,50,2661,2021-09-12 22:00:00,12,1421356
61587,50,2664,2021-09-12 22:00:00,12,153945
61588,50,2665,2021-09-12 22:00:00,12,397257
61591,50,2670,2021-09-12 22:00:00,12,508948
61592,50,2670,2021-09-12 22:00:00,12,150275
61593,50,2671,2021-09-12 22:00:00,12,510492
61594,50,2672,2021-09-12 22:00:00,12,515484
61595,50,2672,2021-09-12 22:00:00,12,120323
61596,50,5152,2021-09-12 22:00:00,12,415238
61598,50,5159,2021-09-12 22:00:00,12,528529
61599,50,5159,2021-09-12 22:00:00,12,175622
61600,50,5161,2021-09-12 22:00:00,12,461602
61601,50,5161,2021-09-12 22:00:00,12,128440
61602,50,5719,2021-09-12 22:00:00,12,147389
61603,50,5719,2021-09-12 22:00:00,12,251007
61604,50,5720,2021-09-12 22:00:00,12,155776
61605,50,5720,2021-09-12 22:00:00,12,1367736
61606,50,5721,2021-09-12 22:00:00,12,175863
61607,50,5721,2021-09-12 22:00:00,12,274021
61608,50,5757,2021-09-12 22:00:00,12,536251
61609,50,5757,2021-09-12 22:00:00,12,174113
61610,50,5915,2021-09-12 22:00:00,12,1439126
61611,50,5915,2021-09-12 22:00:00,12,179126
61612,50,9651,2021-09-12 22:00:00,12,219869
61613,50,9652,2021-09-12 22:00:00,12,1542815
61614,50,9654,2021-09-12 22:00:00,12,1578848
61616,50,9656,2021-09-12 22:00:00,12,1533852
61617,50,9657,2021-09-12 22:00:00,12,1463063
61618,50,9658,2021-09-12 22:00:00,12,347814
61619,50,9658,2021-09-12 22:00:00,12,347814
61620,50,9658,2021-09-12 22:00:00,12,304008
61621,50,9658,2021-09-12 22:00:00,12,304008
61628,50,9660,2021-09-12 22:00:00,12,2748564
61638,15,0702,2021-09-12 22:00:00,12,250259
61639,15,0702,2021-09-12 22:00:00,12,190066
61640,15,0703,2021-09-12 22:00:00,12,249139
61641,15,0703,2021-09-12 22:00:00,12,188434
61642,15,0704,2021-09-12 22:00:00,12,273145
61643,15,0704,2021-09-12 22:00:00,12,211007
61644,15,0705,2021-09-12 22:00:00,12,272946
61645,15,0705,2021-09-12 22:00:00,12,208247
61647,15,0706,2021-09-12 22:00:00,12,294342
61648,15,0706,2021-09-12 22:00:00,12,202403
61654,15,0723,2021-09-12 22:00:00,12,157632
61657,15,0724,2021-09-12 22:00:00,12,876791
61660,15,0725,2021-09-12 22:00:00,12,879510
61663,15,0726,2021-09-12 22:00:00,12,885925
61667,15,1289,2021-09-12 22:00:00,12,1665105
61671,15,1926G,2021-09-12 22:00:00,12,390970
61678,15,1964F,2021-09-12 22:00:00,12,415099
61682,15,1984G,2021-09-12 22:00:00,12,367939
61687,15,2165F,2021-09-12 22:00:00,12,359122
61690,15,2166F,2021-09-12 22:00:00,12,811910
61696,15,2851F,2021-09-12 22:00:00,12,165297
61700,15,2869,2021-09-12 22:00:00,12,128317
61712,15,5009F,2021-09-12 22:00:00,12,1453872
61713,15,5009F,2021-09-12 22:00:00,12,613872
61716,15,5010,2021-09-12 22:00:00,12,395143
61720,15,5013F,2021-09-12 22:00:00,12,137310
61722,15,5014,2021-09-12 22:00:00,12,135153
61727,15,5024,2021-09-12 22:00:00,12,369361
61729,15,5025,2021-09-12 22:00:00,12,322040
61731,15,5026,2021-09-12 22:00:00,12,362270
61738,15,5059,2021-09-12 22:00:00,12,817007
61746,15,5074F,2021-09-12 22:00:00,12,120752
61748,15,5076F,2021-09-12 22:00:00,12,145452
61750,15,5077,2021-09-12 22:00:00,12,140484
61752,15,5078F,2021-09-12 22:00:00,12,137623
61756,15,5080,2021-09-12 22:00:00,12,144336
61758,15,5081F,2021-09-12 22:00:00,12,148467
61762,15,5398F,2021-09-12 22:00:00,12,127490
61770,15,5471,2021-09-12 22:00:00,12,139711
61772,15,5472,2021-09-12 22:00:00,12,121514
61775,15,5817F,2021-09-12 22:00:00,12,353329
61778,15,5823,2021-09-12 22:00:00,12,147613
61783,15,5825,2021-09-12 22:00:00,12,374617
61784,15,5826,2021-09-12 22:00:00,12,161643
61785,15,5826,2021-09-12 22:00:00,12,1286756
61792,15,6209,2021-09-12 22:00:00,12,366723
61793,15,6209,2021-09-12 22:00:00,12,838574
61795,15,6253,2021-09-12 22:00:00,12,307197
61797,15,6423F,2021-09-12 22:00:00,12,361030
61799,15,6424F,2021-09-12 22:00:00,12,338669
61800,15,6424F,2021-09-12 22:00:00,12,802403
61810,15,6608G,2021-09-12 22:00:00,12,1000448
61813,15,6649F,2021-09-12 22:00:00,12,999782
61816,15,6650G,2021-09-12 22:00:00,12,219127
61817,15,6650G,2021-09-12 22:00:00,12,125448
61818,15,6651,2021-09-12 22:00:00,12,167212
61820,15,6653F,2021-09-12 22:00:00,12,210452
61821,15,6653F,2021-09-12 22:00:00,12,139888
61822,15,6654F,2021-09-12 22:00:00,12,229752
61823,15,6654F,2021-09-12 22:00:00,12,168946
61825,15,6657,2021-09-12 22:00:00,12,238470
61826,15,6657,2021-09-12 22:00:00,12,153287
